"cluster_size","cluster_id"
"1",567298
"1",567299
"1",567300
"1",567301
"3",567302
"1",567305
"1",567306
"1",567307
"1",567308
"1",567310
"1",567311
"1",567312
"1",567314
"1",567315
"1",567316
"1",567317
"1",567318
"1",567319
"1",567320
"1",567321
"2",567322
"1",567324
"8",567325
"1",567333
"5",567334
"6",567339
"1",567345
"1",567346
"3",567347
"1",567350
"2",567351
"1",567353
"1",567354
"3",567355
"3",567358
"2",567361
"1",567363
"1",567364
"1",567365
"1",567366
"1",567367
"1",567368
"1",567369
"1",567370
"1",567371
"1",567372
"1",567373
"3",567374
"1",567377
"1",567378
"1",567385
"1",567386
"1",567387
"1",567388
"2",567389
"1",567391
"1",567392
"1",567393
"1",567394
"1",567395
"1",567396
"1",567397
"1",567398
"1",567399
"1",567400
"2",567401
"2",567403
"1",567405
"1",567406
"1",567407
"1",567408
"1",567409
"1",567410
"7",567411
"1",567418
"1",567419
"1",567420
"8",567421
"1",567429
"4",567430
"1",567434
"1",567435
"1",567436
"1",567437
"3",567438
"2",567439
"1",567441
"2",567442
"2",567446
"4",567448
"1",567452
"5",567453
"1",567458
"1",567459
"2",567460
"2",567462
"1",567464
"1",567465
"1",567466
"5",567467
"1",567472
"15",567473
"2",567488
"1",567489
"1",567491
"1",567492
"2",567493
"1",567494
"1",567495
"1",567496
"2",567497
"2",567499
"1",567501
"6",567502
"1",567509
"1",567510
"1",567511
"1",567512
"3",567513
"1",567516
"2",567517
"1",567519
"1",567520
"1",567521
"1",567522
"9",567523
"1",567532
"1",567533
"1",567534
"4",567535
"2",567539
"1",567541
"5",567542
"1",567547
"1",567548
"1",567549
"2",567550
"3",567552
"1",567554
"2",567555
"1",567556
"1",567557
"1",567558
"1",567559
"1",567560
"1",567561
"1",567562
"13",567564
"2",567577
"1",567579
"2",567580
"1",567582
"2",567583
"2",567585
"1",567586
"1",567587
"1",567588
"5",567590
"1",567595
"1",567596
"1",567597
"1",567598
"1",567599
"3",567600
"1",567601
"5",567602
"20",567603
"1",567628
"1",567629
"1",567630
"2",567631
"2",567633
"1",567635
"1",567636
"8",567637
"5",567645
"1",567650
"1",567651
"1",567652
"1",567653
"1",567654
"1",567655
"4",567656
"3",567659
"1",567663
"1",567664
"1",567665
"1",567666
"5",567667
"1",567672
"2",567673
"13",567675
"1",567688
"1",567689
"2",567690
"1",567692
"2",567693
"1",567695
"1",567696
"1",567697
"1",567698
"1",567699
"2",567700
"1",567702
"1",567703
"3",567704
"1",567707
"4",567708
"1",567709
"1",567713
"1",567714
"1",567715
"1",567716
"1",567717
"2",567718
"1",567720
"1",567721
"19",567722
"1",567741
"1",567742
"1",567743
"1",567744
"2",567745
"2",567747
"1",567748
"1",567750
"1",567751
"1",567752
"1",567753
"1",567754
"1",567755
"18",567756
"1",567766
"2",567774
"2",567776
"2",567778
"1",567780
"1",567781
"6",567782
"1",567791
"1",567792
"3",567793
"22",567796
"1",567818
"1",567819
"1",567820
"2",567821
"1",567823
"1",567824
"1",567825
"1",567826
"18",567827
"1",567830
"1",567846
"1",567847
"1",567848
"1",567858
"1",567859
"1",567860
"1",567862
"1",567863
"6",567864
"5",567865
"1",567869
"1",567870
"2",567871
"1",567874
"1",567875
"5",567876
"1",567881
"1",567882
"1",567883
"1",567884
"2",567885
"3",567892
"6",567893
"1",567899
"1",567900
"2",567901
"1",567903
"1",567904
"1",567905
"1",567906
"1",567907
"22",567908
"1",567909
"1",567931
"2",567932
"1",567936
"1",567937
"2",567938
"21",567940
"2",567941
"1",567943
"1",567944
"7",567945
"2",567952
"1",567954
"3",567955
"1",567958
"1",567959
"1",567960
"1",567961
"3",567962
"3",567965
"1",567968
"1",567969
"3",567970
"1",567973
"1",567974
"1",567975
"2",567976
"2",567978
"1",567980
"1",567981
"1",567982
"1",567983
"1",567984
"1",567985
"1",567986
"14",567987
"1",568004
"7",568022
"1",568029
"1",568030
"1",568031
"1",568032
"1",568033
"1",568034
"1",568035
"1",568036
"3",568037
"3",568040
"4",568043
"1",568047
"1",568048
"1",568049
"1",568050
"7",568051
"2",568058
"1",568059
"1",568060
"1",568062
"1",568063
"1",568064
"4",568065
"1",568069
"3",568070
"1",568073
"3",568074
"5",568077
"1",568082
"1",568083
"3",568084
"1",568088
"1",568089
"1",568090
"1",568091
"4",568092
"4",568096
"1",568100
"1",568101
"1",568102
"3",568103
"2",568105
"1",568107
"1",568109
"1",568110
"2",568111
"1",568113
"2",568115
"1",568116
"1",568118
"1",568119
"2",568120
"1",568122
"1",568123
"1",568124
"1",568125
"2",568126
"1",568128
"3",568129
"1",568132
"1",568133
"2",568134
"3",568136
"2",568139
"3",568141
"1",568144
"1",568145
"1",568146
"1",568147
"8",568148
"1",568149
"2",568150
"1",568153
"3",568160
"1",568161
"1",568164
"1",568165
"1",568166
"1",568167
"1",568168
"1",568169
"5",568170
"1",568175
"1",568176
"2",568177
"3",568179
"7",568182
"3",568189
"1",568192
"1",568193
"1",568194
"1",568195
"2",568196
"20",568199
"1",568219
"1",568220
"1",568221
"1",568222
"1",568223
"1",568224
"1",568225
"1",568226
"1",568227
"1",568228
"3",568229
"1",568232
"1",568233
"1",568234
"3",568235
"1",568238
"1",568239
"1",568240
"1",568241
"1",568242
"3",568243
"12",568244
"1",568258
"1",568259
"5",568260
"2",568265
"1",568267
"11",568268
"1",568279
"10",568280
"4",568290
"1",568294
"2",568295
"1",568297
"1",568298
"1",568299
"1",568300
"2",568301
"1",568303
"1",568304
"1",568305
"2",568306
"1",568308
"1",568309
"1",568310
"4",568311
"2",568315
"1",568325
"1",568326
"2",568327
"1",568329
"1",568330
"32",568331
"29",568335
"1",568391
"1",568393
"3",568394
"2",568397
"1",568399
"2",568400
"1",568402
"2",568403
"2",568405
"1",568407
"1",568408
"1",568409
"2",568410
"1",568412
"2",568413
"1",568415
"3",568416
"1",568419
"1",568420
"3",568421
"1",568424
"1",568425
"1",568426
"9",568427
"1",568436
"1",568437
"1",568438
"1",568439
"1",568440
"1",568441
"2",568442
"1",568444
"1",568445
"1",568446
"1",568447
"1",568448
"4",568449
"1",568453
"2",568454
"1",568456
"2",568457
"2",568459
"1",568461
"1",568462
"2",568463
"1",568465
"1",568466
"1",568467
"4",568468
"1",568472
"1",568473
"1",568474
"1",568475
"2",568476
"1",568478
"1",568479
"1",568480
"1",568481
"7",568482
"1",568489
"5",568490
"3",568495
"1",568498
"1",568499
"1",568500
"15",568501
"1",568516
"18",568517
"2",568535
"1",568537
"1",568538
"21",568539
"3",568560
"1",568563
"1",568564
"1",568565
"1",568566
"1",568567
"1",568568
"1",568569
"1",568570
"1",568571
"1",568572
"11",568573
"2",568584
"1",568586
"2",568587
"1",568588
"60",568589
"4",568591
"1",568592
"1",568593
"1",568594
"1",568595
"1",568601
"1",568631
"3",568634
"1",568637
"1",568638
"1",568639
"1",568640
"1",568647
"1",568701
"1",568702
"1",568703
"4",568704
"1",568706
"1",568709
"4",568711
"1",568713
"1",568714
"1",568715
"2",568716
"1",568718
"11",568719
"1",568725
"1",568727
"1",568735
"2",568737
"32",568739
"1",568741
"1",568771
"1",568773
"2",568774
"4",568776
"1",568780
"1",568781
"1",568782
"1",568783
"37",568784
"7",568816
"1",568823
"1",568824
"1",568825
"7",568826
"1",568833
"1",568834
"3",568835
"3",568838
"1",568840
"1",568841
"2",568842
"4",568844
"7",568848
"2",568855
"1",568856
"1",568858
"18",568859
"2",568877
"1",568878
"5",568879
"2",568886
"1",568888
"4",568889
"10",568891
"1",568904
"2",568905
"1",568908
"5",568909
"7",568914
"1",568921
"1",568922
"2",568923
"1",568925
"2",568926
"3",568928
"1",568929
"1",568930
"1",568931
"1",568932
"1",568934
"1",568935
"1",568936
"1",568937
"2",568938
"1",568940
"1",568941
"6",568942
"3",568948
"2",568951
"1",568962
"11",568963
"6",568974
"3",568980
"6",568983
"5",568989
"1",568994
"1",568995
"1",568996
"1",568997
"2",568999
"1",569000
"2",569001
"1",569003
"1",569004
"14",569005
"2",569014
"1",569021
"1",569022
"3",569024
"1",569027
"38",569028
"1",569066
"1",569096
"1",569097
"2",569098
"1",569100
"3",569101
"2",569104
"2",569106
"7",569107
"1",569110
"1",569114
"1",569116
"1",569117
"1",569118
"1",569119
"1",569120
"1",569121
"1",569122
"1",569123
"5",569124
"1",569129
"1",569130
"2",569131
"1",569133
"1",569134
"1",569135
"2",569136
"3",569137
"1",569141
"2",569143
"2",569158
"15",569160
"11",569175
"1",569186
"1",569187
"28",569188
"1",569202
"2",569217
"1",569219
"1",569220
"1",569221
"1",569222
"1",569223
"7",569224
"1",569233
"1",569234
"3",569235
"1",569237
"1",569238
"1",569239
"1",569242
"1",569243
"1",569244
"1",569245
"2",569246
"4",569252
"1",569256
"1",569257
"1",569294
"1",569295
"3",569297
"4",569311
"1",569315
"2",569316
"2",569318
"1",569320
"1",569321
"1",569322
"1",569323
"1",569324
"1",569326
"8",569327
"3",569335
"3",569337
"2",569338
"1",569340
"4",569343
"1",569346
"1",569347
"2",569348
"1",569349
"2",569350
"4",569353
"1",569358
"2",569359
"9",569361
"1",569370
"4",569371
"2",569372
"2",569373
"1",569379
"5",569385
"1",569390
"2",569394
"2",569396
"1",569398
"5",569399
"2",569404
"1",569406
"3",569413
"1",569416
"1",569418
"1",569419
"1",569420
"1",569421
"1",569422
"2",569426
"1",569428
"9",569430
"4",569440
"2",569444
"1",569446
"2",569447
"1",569449
"1",569450
"1",569451
"1",569452
"1",569453
"1",569463
"14",569464
"1",569475
"1",569476
"2",569477
"2",569479
"1",569481
"1",569482
"1",569483
"1",569484
"1",569485
"1",569486
"2",569487
"1",569489
"2",569490
"1",569491
"1",569492
"1",569493
"6",569494
"5",569501
"6",569506
"24",569512
"1",569536
"1",569537
"1",569538
"2",569539
"2",569541
"1",569543
"1",569550
"1",569551
"2",569552
"1",569554
"3",569555
"1",569560
"31",569561
"1",569592
"1",569593
"10",569594
"1",569605
"1",569606
"1",569607
"1",569608
"1",569609
"1",569610
"1",569611
"4",569612
"1",569613
"9",569616
"1",569628
"2",569630
"1",569631
"6",569665
"1",569671
"4",569672
"2",569673
"1",569678
"2",569679
"1",569681
"10",569682
"1",569702
"1",569704
"1",569705
"13",569706
"2",569719
"1",569721
"1",569722
"2",569723
"2",569724
"1",569727
"7",569728
"4",569735
"1",569739
"1",569740
"6",569741
"3",569747
"3",569749
"16",569752
"1",569768
"1",569769
"1",569770
"1",569771
"1",569772
"44",569774
"1",569818
"1",569819
"2",569820
"1",569825
"2",569826
"1",569828
"1",569829
"5",569830
"1",569835
"3",569836
"1",569839
"9",569840
"2",569849
"1",569852
"1",569853
"1",569854
"2",569855
"1",569857
"1",569859
"1",569860
"1",569861
"1",569863
"1",569864
"1",569865
"1",569866
"1",569867
"1",569868
"1",569869
"1",569870
"1",569871
"1",569872
"2",569873
"1",569875
"1",569877
"1",569878
"1",569879
"1",569880
"3",569881
"1",569884
"1",569885
"1",569886
"1",569887
"1",569888
"1",569889
"1",569890
"1",569891
"2",569892
"1",569894
"1",569895
"1",569896
"76",569898
"34",569900
"1",569901
"12",569902
"1",569903
"9",569904
"48",569905
"2",569906
"1",569909
"1",569912
"7",569913
"1",569914
"9",569916
"1",569924
"1",569994
"1",570001
"1",570002
"6",570003
"1",570009
"1",570010
"1",570011
"1",570012
"26",570013
"1",570039
"37",570041
"1",570043
"1",570044
"2",570045
"4",570048
"1",570052
"13",570060
"3",570065
"8",570066
"1",570068
"2",570070
"2",570071
"1",570098
"1",570110
"6",570113
"1",570115
"20",570118
"3",570128
"4",570148
"1",570151
"1",570152
"7",570158
"1",570159
"1",570216
"1",570217
"3",570220
"1",570233
"1",570234
"2",570247
"2",570273
"3",570309
"1",570322
"2",570323
"17",570325
"1",570326
"1",570327
"3",570342
"4",570347
"2",570351
"5",570353
"1",570358
"2",570420
"1",570440
"1",570441
"1",570442
"5",570443
"3",570448
"10",570451
"12",570453
"2",570473
"6",570474
"2",570481
"4",570483
"2",570494
"14",570498
"1",570507
"1",570513
"2",570514
"1",570516
"1",570517
"1",570518
"2",570519
"5",570520
"3",570525
"1",570528
"1",570529
"1",570530
"32",570531
"4",570540
"8",570541
"9",570542
"24",570561
"7",570588
"2",570615
"1",570617
"5",570618
"1",570624
"25",570625
"7",570630
"1",570642
"1",570658
"2",570660
"1",570664
"4",570665
"41",570669
"24",570670
"1",570694
"1",570735
"2",570736
"1",570738
"2",570739
"1",570742
"1",570743
"5",570744
"4",570749
"17",570751
"1",570767
"1",570769
"1",570772
"1",570773
"5",570774
"3",570779
"1",570782
"1",570783
"2",570784
"1",570786
"1",570787
"1",570788
"1",570789
"3",570790
"1",570793
"33",570794
"1",570795
"2",570796
"1",570797
"1",570799
"3",570800
"4",570802
"1",570807
"2",570808
"1",570810
"21",570823
"1",570844
"1",570845
"2",570846
"10",570848
"13",570858
"1",570860
"2",570872
"3",570873
"1",570877
"18",570878
"2",570919
"3",570932
"1",570961
"4",570994
"1",570998
"1",570999
"2",571000
"1",571002
"1",571003
"1",571004
"5",571005
"2",571010
"1",571012
"53",571038
"2",571054
"2",571083
"5",571095
"1",571100
"1",571101
"1",571102
"28",571103
"1",571132
"1",571133
"14",571134
"1",571152
"1",571153
"5",571154
"1",571156
"6",571159
"1",571166
"1",571167
"1",571168
"1",571169
"3",571170
"1",571173
"2",571174
"2",571176
"2",571177
"10",571179
"39",571180
"25",571182
"2",571184
"1",571188
"1",571210
"4",571211
"1",571215
"1",571216
"9",571218
"2",571227
"4",571229
"1",571235
"1",571244
"18",571311
"4",571332
"1",571336
"8",571337
"1",571345
"4",571346
"1",571347
"3",571348
"1",571351
"1",571352
"29",571353
"1",571358
"1",571383
"3",571385
"1",571386
"11",571388
"1",571394
"1",571405
"1",571406
"1",571407
"1",571408
"1",571409
"2",571410
"1",571412
"1",571413
"1",571414
"10",571415
"5",571418
"1",571430
"7",571431
"1",571438
"28",571439
"1",571444
"2",571481
"4",571483
"1",571487
"1",571488
"1",571489
"2",571490
"3",571492
"6",571495
"5",571496
"1",571514
"32",571515
"1",571516
"4",571529
"1",571549
"1",571553
"1",571554
"1",571555
"2",571556
"1",571604
"1",571605
"2",571606
"1",571608
"19",571609
"3",571610
"22",571631
"4",571674
"1",571678
"1",571679
"4",571680
"42",571684
"1",571727
"1",571729
"2",571730
"1",571732
"1",571743
"1",571745
"87",571746
"1",571747
"1",571748
"1",571752
"5",571754
"2",571830
"1",571843
"3",571844
"1",571847
"1",571848
"3",571849
"2",571851
"1",571856
"1",571859
"14",571860
"2",571874
"3",571876
"1",571879
"1",571880
"1",571881
"3",571882
"2",571883
"1",571885
"1",571886
"1",571887
"1",571888
"6",571890
"7",571896
"1",571903
"1",571904
"1",571905
"1",571906
"1",571907
"1",571908
"1",571909
"3",571910
"1",571913
"1",571914
"1",571915
"4",571916
"2",571920
"11",571921
"1",571932
"1",571934
"2",571935
"1",571937
"1",571938
"1",571939
"1",571940
"4",571941
"2",571945
"5",571946
"1",571951
"59",571952
"2",572011
"1",572013
"1",572014
"1",572015
"1",572016
"1",572017
"1",572018
"2",572019
"1",572021
"1",572022
"4",572023
"1",572027
"2",572028
"1",572029
"3",572031
"7",572032
"1",572039
"4",572042
"14",572078
"1",572092
"1",572093
"1",572094
"1",572095
"1",572096
"1",572098
"1",572099
"6",572100
"17",572106
"15",572109
"7",572135
"1",572145
"1",572146
"1",572148
"4",572149
"1",572200
"1",572201
"1",572202
"2",572203
"3",572205
"1",572207
"1",572208
"2",572209
"1",572211
"1",572212
"1",572213
"1",572214
"2",572215
"1",572217
"1",572218
"1",572220
"3",572221
"3",572224
"1",572227
"1",572232
"1",572233
"1",572234
"1",572235
"12",572236
"1",572248
"1",572249
"3",572250
"1",572253
"13",572254
"1",572267
"1",572268
"1",572269
"1",572270
"3",572271
"1",572276
"1",572277
"2",572278
"1",572280
"3",572281
"2",572284
"1",572288
"1",572289
"1",572290
"1",572291
"2",572292
"5",572293
"1",572294
"1",572295
"1",572296
"1",572297
"1",572298
"1",572299
"1",572300
"1",572302
"40",572303
"2",572327
"3",572339
"5",572342
"1",572347
"5",572348
"2",572352
"7",572355
"2",572362
"2",572364
"1",572365
"1",572367
"3",572368
"3",572369
"1",572372
"26",572374
"3",572375
"1",572422
"1",572423
"9",572424
"7",572427
"2",572430
"1",572432
"1",572438
"1",572439
"1",572450
"16",572452
"1",572460
"1",572461
"1",572462
"1",572463
"1",572464
"1",572465
"1",572469
"2",572470
"11",572472
"2",572483
"1",572484
"9",572485
"2",572493
"1",572495
"1",572496
"2",572497
"3",572499
"8",572502
"5",572508
"2",572513
"5",572514
"3",572519
"1",572522
"1",572523
"1",572524
"2",572525
"1",572526
"1",572527
"1",572528
"1",572529
"1",572530
"1",572531
"1",572532
